name,company,title,profile_url,connected_on
Noor Hartigan-Wexford,Ambrose Trading,Head of Developer Productivity,https://www.linkedin.com/in/noor-hartigan-wexford-6505,2022-10-16
Nadia Cardoso-Glückstein,Pale Harbour Studio,Head of Developer Productivity,https://www.linkedin.com/in/nadia-cardoso-gluckstein-1245,2020-01-23
Marisol Wexford-Falkenrath,Zenner Foods,VP Engineering,https://www.linkedin.com/in/marisol-wexford-falkenrath-1751,2023-11-11
Greta Achterberg-Cathcart,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/greta-achterberg-cathcart-3404,2022-12-04
Curtis Rushworth-Norrington,Dunmowe Travel,Chief Information Officer,https://www.linkedin.com/in/curtis-rushworth-norrington-3758,2019-11-30
Hugo Quillane-Lindqvist,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/hugo-quillane-lindqvist-1885,2020-05-21
Espen Falkenrath-Rushworth,Rooksby Legal,Product Director,https://www.linkedin.com/in/espen-falkenrath-rushworth-3116,2018-08-13
Margot Falkenrath-Lindqvist,Ondermark Consulting,VP Engineering,https://www.linkedin.com/in/margot-falkenrath-lindqvist-9521,2019-02-03
Kian Højgaard-Rushworth,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/kian-hojgaard-rushworth-7434,2016-10-28
Elena Oyelaran-Bellinger,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/elena-oyelaran-bellinger-3295,2017-12-07
Ansel Glückstein-Crowther,Underwood & Vale,Head of Platform Engineering,https://www.linkedin.com/in/ansel-gluckstein-crowther-7962,2022-03-12
Greta Quillane-Drummond,Whitlock Staffing,VP Enterprise Architecture,https://www.linkedin.com/in/greta-quillane-drummond-9283,2021-04-23
