name,company,title,profile_url,connected_on
Marisol Nakashima,Quintrell Advisory,Head of Developer Productivity,https://www.linkedin.com/in/marisol-nakashima-8655,2023-01-01
Mei Balogun-Jarrold,Xanthe Labs,Principal Architect,https://www.linkedin.com/in/mei-balogun-jarrold-8865,2023-02-09
Greta Prendergast-Eastcott,Garrowby Books,VP Enterprise Architecture,https://www.linkedin.com/in/greta-prendergast-eastcott-5602,2020-05-27
Sabine Quillane,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/sabine-quillane-9540,2016-01-13
Hana Mkhize,Garrowby Books,Engineering Manager,https://www.linkedin.com/in/hana-mkhize-4266,2017-06-18
Dev Oyelaran-Lindqvist,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/dev-oyelaran-lindqvist-4845,2015-09-29
Nadia Salcedo-Havercamp,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/nadia-salcedo-havercamp-2608,2020-05-08
Gideon Thackeray,Elmsworth Tutors,Head of Automation,,2023-03-21
·Joaquín Eastcott-Balogun,Bellchamber Media,Head of Developer Productivity,https://www.linkedin.com/in/joaquin-eastcott-balogun-9095,2017-09-27
Margot Balogun-Vasquez,Bellchamber Media,Chief Digital Officer,https://www.linkedin.com/in/margot-balogun-vasquez-6624,2025-01-18
Lucia Fontaine-Drummond,Fairbourne Fitness,Engineering Manager,https://www.linkedin.com/in/lucia-fontaine-drummond-5533,2021-01-30
Noor Drummond,Pale Harbour Studio,Director of IT,https://www.linkedin.com/in/noor-drummond-7187,2018-06-24
Yusuf Wolstenholme,Bexley Bioworks,Chief Information Officer,https://www.linkedin.com/in/yusuf-wolstenholme-5343,2026-11-16
Otto Wexford,Vespermill Analytics,Head of Platform Engineering,https://www.linkedin.com/in/otto-wexford-9716,2019-11-02
Sabine Yarrow,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/sabine-yarrow-5215,2025-06-22
Hana Zubkov,Ambrose Trading,Head of Platform Engineering,https://www.linkedin.com/in/hana-zubkov-5965,2018-10-10
Rafael Dobrescu,Elmsworth Tutors,Staff Engineer,https://www.linkedin.com/in/rafael-dobrescu-5216,2017-05-18
Camille Drummond-Kirkbride,Quintrell Advisory,Head of Platform Engineering,https://www.linkedin.com/in/camille-drummond-kirkbride-8783,2020-12-04
Marisol Balogun-Drummond,Highmoor Cycles,VP Data & Analytics,https://www.linkedin.com/in/marisol-balogun-drummond-4056,2024-08-31
Kwame Balogun-Ibarra,Ondermark Consulting,"Senior Manager, Engineering",https://www.linkedin.com/in/kwame-balogun-ibarra-9141,2018-04-23
Renata Hartigan,Dunmowe Travel,"Senior Manager, Engineering",https://www.linkedin.com/in/renata-hartigan-6300,2018-08-18
Duarte Ibarra,Zenner Foods,Head of Automation,https://www.linkedin.com/in/duarte-ibarra-1828,2024-12-15
Liesel Underhill,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/liesel-underhill-8506,2025-02-10
Sunniva Havercamp,Tannerly Design,VP Data & Analytics,,2016-04-07
Espen Yarrow-Isenberg,Underwood & Vale,Engineering Manager,https://www.linkedin.com/in/espen-yarrow-isenberg-8603,2017-10-21
Coretta Ibarra-Quillane,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/coretta-ibarra-quillane-3262,2016-09-25
Owen Norrington,Whitlock Staffing,Chief Technology Officer,https://www.linkedin.com/in/owen-norrington-4237,2025-07-10
Imani Grimsby-Sandoval,Elmsworth Tutors,Head of Platform Engineering,https://www.linkedin.com/in/imani-grimsby-sandoval-7317,2019-04-05
Kian Sandoval,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/kian-sandoval-2008,2024-01-15
Duarte Lomsadze-Quillane,Bellchamber Media,Head of Developer Productivity,https://www.linkedin.com/in/duarte-lomsadze-quillane-1296,2025-05-24
Bo Hartigan,Fairbourne Fitness,"Senior Manager, Engineering",https://www.linkedin.com/in/bo-hartigan-7752,2023-09-24
Kofi Crowther,Pale Harbour Studio,Principal Architect,https://www.linkedin.com/in/kofi-crowther-8076,2023-04-04
Bram Vasquez-Yarrow,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/bram-vasquez-yarrow-4667,2016-08-08
Freya Jarrold,Zenner Foods,Product Director,https://www.linkedin.com/in/freya-jarrold-3754,2016-12-06
Bram Norrington,Yardley Print,Head of Automation,https://www.linkedin.com/in/bram-norrington-9809,2018-10-11
Sloane Halloran,Vespermill Analytics,Head of Automation,https://www.linkedin.com/in/sloane-halloran-5531,2025-07-03
Camille Wolstenholme-Halloran,Xanthe Labs,Head of Developer Productivity,https://www.linkedin.com/in/camille-wolstenholme-halloran-6341,2017-08-14
Sabine Falkenrath,Pale Harbour Studio,Chief Information Officer,https://www.linkedin.com/in/sabine-falkenrath-6086,2022-07-25
Tomás Kirkbride,Tannerly Design,Chief Operating Officer,https://www.linkedin.com/in/tomas-kirkbride-9281,2018-11-02
Astrid Ferreira-Achterberg,Garrowby Books,Chief Data Officer,https://www.linkedin.com/in/astrid-ferreira-achterberg-2118,2020-06-17
Owen Vandermolen,Garrowby Books,Head of Platform Engineering,https://www.linkedin.com/in/owen-vandermolen-9679,2022-09-16
Noor Jarrold,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/noor-jarrold-1984,2017-10-04
Casper Drummond-Bellinger,Yardley Print,Product Director,https://www.linkedin.com/in/casper-drummond-bellinger-1608,2018-01-10
Rhys Prendergast,Fairbourne Fitness,Engineering Manager,https://www.linkedin.com/in/rhys-prendergast-1179,2024-11-05
Nadia Petrossian,Dunmowe Travel,Principal Architect,https://www.linkedin.com/in/nadia-petrossian-3598,2020-07-22
Ingrid Fairweather,Bellchamber Media,VP Enterprise Architecture,https://www.linkedin.com/in/ingrid-fairweather-8322,2021-10-22
Ravi Rushworth-Petrossian,Bellchamber Media,Chief Technology Officer,https://www.linkedin.com/in/ravi-rushworth-petrossian-2102,2017-02-01
Espen Cathcart,Corbridge Realty,"Senior Manager, Engineering",https://www.linkedin.com/in/espen-cathcart-9285,2023-10-16
Tanvi Drummond-Cardoso,Dunmowe Travel,"Senior Manager, Engineering",https://www.linkedin.com/in/tanvi-drummond-cardoso-3381,2016-08-23
Zaid Vasquez-Bellinger,Highmoor Cycles,VP Data & Analytics,https://www.linkedin.com/in/zaid-vasquez-bellinger-7307,2017-10-02
Perrine Oyelaran,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/perrine-oyelaran-5464,2022-04-23
Freya Prendergast-Brenneman,Whitlock Staffing,Principal Architect,https://www.linkedin.com/in/freya-prendergast-brenneman-7627,2024-01-04
Dev Yarrow,Dunmowe Travel,"Senior Manager, Engineering",,2024-11-11
Bram Oyelaran,Corbridge Realty,Director of Software Engineering,https://www.linkedin.com/in/bram-oyelaran-3860,2021-07-15
Yara Ashdown,Xanthe Labs,Head of Platform Engineering,https://www.linkedin.com/in/yara-ashdown-1002,2016-02-05
Kian Jarrold,Yardley Print,Head of Automation,https://www.linkedin.com/in/kian-jarrold-3289,2021-06-28
Espen Prendergast,Bellchamber Media,Chief Digital Officer,https://www.linkedin.com/in/espen-prendergast-1086,2021-01-13
Astrid Grimsby,Elmsworth Tutors,"Senior Manager, Engineering",https://www.linkedin.com/in/astrid-grimsby-4016,2019-11-22
Camille Crowther,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/camille-crowther-1954,2024-01-21
Zaid Lindqvist,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/zaid-lindqvist-1636,2020-02-05
Tomás Kirkbride-Zubkov,Fairbourne Fitness,VP Enterprise Architecture,,2025-04-03
Mei Underhill,Dunmowe Travel,Director of IT,https://www.linkedin.com/in/mei-underhill-2903,2022-08-29
Amara Okonkwo,Fairbourne Fitness,Head of Developer Productivity,https://www.linkedin.com/in/amara-okonkwo-2237,2020-03-06
Coretta Salcedo,Vespermill Analytics,VP Data & Analytics,https://www.linkedin.com/in/coretta-salcedo-9290,2022-06-01
Noor Jarrold-Vandermolen,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/noor-jarrold-vandermolen-3683,2018-08-14
Espen Petrossian,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/espen-petrossian-9001,2023-07-18
Zaid Bellinger,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/zaid-bellinger-3862,2024-09-19
Lucia Petrossian,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/lucia-petrossian-7678,2023-09-28
Sloane Lindqvist-Brenneman,Garrowby Books,Director of IT,,2019-06-12
Tilda Oyelaran,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/tilda-oyelaran-7371,2025-03-29
Bram Ferreira-Prendergast,Tannerly Design,Chief Digital Officer,https://www.linkedin.com/in/bram-ferreira-prendergast-5026,2020-01-20
Rhys Oldfield,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/rhys-oldfield-2553,2020-04-12
Renata Oyelaran-Ibarra,Tannerly Design,Director of Software Engineering,https://www.linkedin.com/in/renata-oyelaran-ibarra-1335,2023-02-22
Idris Okonkwo,Ondermark Consulting,Director of IT,https://www.linkedin.com/in/idris-okonkwo-6366,2022-07-18
Rafael Bellinger,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/rafael-bellinger-6632,2024-08-08
Hana Vasquez-Eastcott,Yardley Print,VP Data & Analytics,https://www.linkedin.com/in/hana-vasquez-eastcott-4081,2016-10-29
Kian Prendergast,Elmsworth Tutors,Product Director,https://www.linkedin.com/in/kian-prendergast-6273,2016-07-15
Ingrid Eastcott,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/ingrid-eastcott-7632,2025-02-18
Fenella Oyelaran,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/fenella-oyelaran-7217,2024-12-28
Marcus Halloran-Dellinger,Pale Harbour Studio,Head of Platform Engineering,https://www.linkedin.com/in/marcus-halloran-dellinger-1364,2017-07-05
Ingrid Salcedo,Highmoor Cycles,Product Director,https://www.linkedin.com/in/ingrid-salcedo-2802,2016-10-28
Margot Sandoval,Tannerly Design,Product Director,https://www.linkedin.com/in/margot-sandoval-1993,2017-12-19
Duarte Ferreira,Xanthe Labs,Program Manager,,2023-07-31
Renata Ingleby-Underhill,Rooksby Legal,Chief Information Officer,https://www.linkedin.com/in/renata-ingleby-underhill-5508,2023-11-24
Coretta Salcedo-Marchetti,Zenner Foods,Director of IT,https://www.linkedin.com/in/coretta-salcedo-marchetti-5942,2018-02-12
Casper Eastcott,Fairbourne Fitness,Chief Data Officer,https://www.linkedin.com/in/casper-eastcott-8635,2016-07-11
Sloane Rushworth-Jarrold,Pale Harbour Studio,Principal Architect,https://www.linkedin.com/in/sloane-rushworth-jarrold-6416,2017-09-30
Imani Fontaine,Yardley Print,Chief Digital Officer,https://www.linkedin.com/in/imani-fontaine-3950,2019-06-20
Sabine Zettergren-Crowther,Ondermark Consulting,Head of Innovation,https://www.linkedin.com/in/sabine-zettergren-crowther-3688,2020-11-09
Kofi Wolstenholme-Havercamp,Elmsworth Tutors,Principal Architect,https://www.linkedin.com/in/kofi-wolstenholme-havercamp-1446,2019-09-22
Zaid Oldfield,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/zaid-oldfield-1636,2018-12-28
Liesel Zubkov,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/liesel-zubkov-9705,2022-03-23
Silas Cardoso,Yardley Print,VP Enterprise Architecture,https://www.linkedin.com/in/silas-cardoso-5555,2019-10-25
Freya Fairweather-Ferreira,Fairbourne Fitness,Product Director,https://www.linkedin.com/in/freya-fairweather-ferreira-4456,2018-02-18
Fenella Højgaard-Merriweather,Dunmowe Travel,Engineering Manager,https://www.linkedin.com/in/fenella-hojgaard-merriweather-5818,2018-09-07
Lucia Thackeray,Yardley Print,Chief Data Officer,https://www.linkedin.com/in/lucia-thackeray-8969,2017-10-23
Solveig Petrossian,Rooksby Legal,Chief Digital Officer,https://www.linkedin.com/in/solveig-petrossian-2715,2024-06-19
Yusuf Hartigan,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/yusuf-hartigan-6800,2025-01-29
Amara Zubkov,Corbridge Realty,Product Director,https://www.linkedin.com/in/amara-zubkov-1823,2024-02-19
Emeka Mkhize,Underwood & Vale,Engineering Manager,https://www.linkedin.com/in/emeka-mkhize-7843,2025-04-25
Sloane Cardoso-Ashdown,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/sloane-cardoso-ashdown-5302,2017-02-21
Kian Fairweather,Vespermill Analytics,Chief Data Officer,https://www.linkedin.com/in/kian-fairweather-5516,2025-07-01
Sloane Dobrescu,Yardley Print,Program Manager,https://www.linkedin.com/in/sloane-dobrescu-9065,2022-10-21
Camille Crowther-Cathcart,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/camille-crowther-cathcart-4206,2023-06-15
Devin Okonkwo-Oldfield,Tannerly Design,Principal Architect,https://www.linkedin.com/in/devin-okonkwo-oldfield-8299,2023-10-28
Wren Ingleby,Corbridge Realty,Program Manager,https://www.linkedin.com/in/wren-ingleby-6776,2017-11-21
Marcus Hartigan,Zenner Foods,Platform Lead,https://www.linkedin.com/in/marcus-hartigan-2589,2019-08-02
Renata Kirkbride,Bellchamber Media,Principal Architect,https://www.linkedin.com/in/renata-kirkbride-4825,2022-05-03
Coretta Quillane-Salcedo,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/coretta-quillane-salcedo-2601,2021-06-09
Silas Ingleby,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/silas-ingleby-5826,2019-04-06
Rosalind Fontaine,Pale Harbour Studio,Director of IT,https://www.linkedin.com/in/rosalind-fontaine-1496,2017-09-13
Kofi Thackeray,Corbridge Realty,Director of Software Engineering,https://www.linkedin.com/in/kofi-thackeray-5593,2020-09-05
Xiomara Falkenrath,Fairbourne Fitness,"Senior Manager, Engineering",https://www.linkedin.com/in/xiomara-falkenrath-2549,2021-03-05
Yusuf Glückstein-Højgaard,Yardley Print,Platform Lead,,2019-10-27
Nadia Ashdown-Kirkbride,Corbridge Realty,Chief Data Officer,https://www.linkedin.com/in/nadia-ashdown-kirkbride-2753,2017-12-27
Hana Mkhize-Kettleborough,Whitlock Staffing,Platform Lead,https://www.linkedin.com/in/hana-mkhize-kettleborough-8554,2022-10-15
Solveig Højgaard,Zenner Foods,Chief Technology Officer,https://www.linkedin.com/in/solveig-hojgaard-6469,2021-05-18
Liesel Dellinger,Whitlock Staffing,Engineering Manager,https://www.linkedin.com/in/liesel-dellinger-3291,2019-07-26
Otto Sandoval,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/otto-sandoval-7494,2021-10-09
Zaid Ashdown,Ondermark Consulting,Director of IT,,2019-07-26
Kofi Mkhize,Kingsmere Retail Group,VP Engineering,https://www.linkedin.com/in/kofi-mkhize-4785,2016-03-26
Zaid Prendergast,Tannerly Design,Head of Platform Engineering,https://www.linkedin.com/in/zaid-prendergast-5088,2016-04-22
Hana Sandoval,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/hana-sandoval-6609,2017-12-03
Ilse Cardoso,Underwood & Vale,Engineering Manager,https://www.linkedin.com/in/ilse-cardoso-3236,2016-09-15
Owen Fairweather-Oyelaran,Xanthe Labs,Platform Lead,https://www.linkedin.com/in/owen-fairweather-oyelaran-3156,2015-09-24
Liesel Lomsadze,Highmoor Cycles,Head of Innovation,https://www.linkedin.com/in/liesel-lomsadze-1461,2024-03-16
Devin Egerton-Hartigan,Xanthe Labs,Chief Information Officer,https://www.linkedin.com/in/devin-egerton-hartigan-4629,2023-09-13
Priya Oldfield,Quintrell Advisory,Platform Lead,https://www.linkedin.com/in/priya-oldfield-4187,2019-07-24
Hugo Vandermolen,Ambrose Trading,Program Manager,https://www.linkedin.com/in/hugo-vandermolen-4019,2019-05-25
Otto Cardoso,Tannerly Design,Head of Automation,https://www.linkedin.com/in/otto-cardoso-2226,2023-10-29
Hana Ibarra,Dunmowe Travel,Program Manager,https://www.linkedin.com/in/hana-ibarra-6298,2024-12-22
Elena Dellinger,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/elena-dellinger-2172,2018-03-26
Solveig Crowther,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/solveig-crowther-5127,2018-08-24
Bram Cathcart,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/bram-cathcart-9280,2017-10-16
Imani Glückstein-Vasquez,Whitlock Staffing,Director of Software Engineering,https://www.linkedin.com/in/imani-gluckstein-vasquez-8268,2022-01-07
Niall Crowther,Fairbourne Fitness,Program Manager,https://www.linkedin.com/in/niall-crowther-6845,2016-01-06
Rosalind Kirkbride,Pale Harbour Studio,Director of Software Engineering,https://www.linkedin.com/in/rosalind-kirkbride-1936,2018-02-07
Renata Bellinger,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/renata-bellinger-8590,2025-02-24
Xiomara Rushworth,Bellchamber Media,VP Enterprise Architecture,,2020-11-18
Margot Højgaard-Oldfield,Xanthe Labs,Director of IT,https://www.linkedin.com/in/margot-hojgaard-oldfield-2868,2023-03-11
Astrid Rushworth-Oyelaran,Ondermark Consulting,Chief Data Officer,https://www.linkedin.com/in/astrid-rushworth-oyelaran-2240,2022-10-01
Desmond Hartigan,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/desmond-hartigan-7885,2016-07-07
Arjun Ibarra-Crowther,Corbridge Realty,"Senior Manager, Engineering",https://www.linkedin.com/in/arjun-ibarra-crowther-4189,2016-01-03
Bo Falkenrath-Wolstenholme,Pale Harbour Studio,Program Manager,https://www.linkedin.com/in/bo-falkenrath-wolstenholme-6373,2025-01-07
Duarte Crowther,Highmoor Cycles,Staff Engineer,https://www.linkedin.com/in/duarte-crowther-8937,2018-11-12
Sloane Grimsby,Elmsworth Tutors,Product Director,https://www.linkedin.com/in/sloane-grimsby-7626,2024-08-27
Leandro Brenneman,Cindermill Mining,Director of Software Engineering,https://www.linkedin.com/in/leandro-brenneman-5140,2021-08-25
Anouk Brenneman,Corbridge Realty,Chief Technology Officer,https://www.linkedin.com/in/anouk-brenneman-9450,2019-08-03
Wren Ibarra-Sandoval,Quintrell Advisory,Product Director,https://www.linkedin.com/in/wren-ibarra-sandoval-2522,2023-07-13
Teodor Ibarra,Garrowby Books,Platform Lead,https://www.linkedin.com/in/teodor-ibarra-6315,2024-05-27
Ingrid Rushworth-Ashdown,Yardley Print,Principal Architect,https://www.linkedin.com/in/ingrid-rushworth-ashdown-1420,2021-01-02
Leandro Kirkbride,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/leandro-kirkbride-1938,2020-05-21
Gideon Ingleby,Ondermark Consulting,Program Manager,https://www.linkedin.com/in/gideon-ingleby-6982,2016-09-20
Rosalind Isenberg,Underwood & Vale,Product Director,https://www.linkedin.com/in/rosalind-isenberg-2330,2018-11-28
Priya Egerton-Jarrold,Yardley Print,VP Data & Analytics,https://www.linkedin.com/in/priya-egerton-jarrold-9255,2022-03-11
Callum Salcedo,Elmsworth Tutors,Head of Automation,https://www.linkedin.com/in/callum-salcedo-9608,2019-09-20
Dana Nakashima-Glückstein,Highmoor Cycles,Product Director,https://www.linkedin.com/in/dana-nakashima-gluckstein-2551,2021-08-30
Ingrid Ashdown-Bellinger,Yardley Print,Chief Data Officer,https://www.linkedin.com/in/ingrid-ashdown-bellinger-5901,2018-03-01
Leandro Underhill,Whitlock Staffing,Head of Platform Engineering,https://www.linkedin.com/in/leandro-underhill-8300,2024-10-20
Teodor Halloran,Whitlock Staffing,Platform Lead,https://www.linkedin.com/in/teodor-halloran-1569,2020-06-14
Yara Glückstein-Norrington,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/yara-gluckstein-norrington-8160,2016-09-15
Tilda Rushworth,Ondermark Consulting,Program Manager,,2016-07-14
Rosalind Lindqvist,Garrowby Books,Chief Data Officer,https://www.linkedin.com/in/rosalind-lindqvist-8580,2020-07-25
·Joaquín Prendergast-Crowther,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/joaquin-prendergast-crowther-4828,2023-02-20
Devin Ingleby-Ibarra,Pale Harbour Studio,Head of Innovation,,2020-01-29
Odette Zubkov,Inglenook Bakery,Engineering Manager,https://www.linkedin.com/in/odette-zubkov-9671,2020-01-23
Elena Rushworth-Underhill,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/elena-rushworth-underhill-2951,2017-01-07
Otto Kettleborough,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/otto-kettleborough-7487,2020-10-30
Otto Oldfield,Bellchamber Media,Product Director,https://www.linkedin.com/in/otto-oldfield-1612,2021-03-19
Hugo Vandermolen-Rushworth,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/hugo-vandermolen-rushworth-9529,2024-01-04
Astrid Petrossian,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/astrid-petrossian-3462,2025-05-11
Amara Dellinger,Inglenook Bakery,Head of Platform Engineering,https://www.linkedin.com/in/amara-dellinger-9124,2022-07-25
Tomás Balogun-Hartigan,Underwood & Vale,Product Director,https://www.linkedin.com/in/tomas-balogun-hartigan-5365,2022-05-28
Wren Fontaine,Garrowby Books,Program Manager,https://www.linkedin.com/in/wren-fontaine-8204,2019-11-20
Rhys Fontaine-Rushworth,Fairbourne Fitness,"Senior Manager, Engineering",https://www.linkedin.com/in/rhys-fontaine-rushworth-5564,2020-09-18
Sloane Falkenrath,Bellchamber Media,Chief Data Officer,https://www.linkedin.com/in/sloane-falkenrath-6657,2017-12-15
Liesel Zettergren-Eastcott,Fairbourne Fitness,Head of Automation,https://www.linkedin.com/in/liesel-zettergren-eastcott-7447,2024-05-22
·Joaquín Oldfield,Ambrose Trading,Chief Digital Officer,https://www.linkedin.com/in/joaquin-oldfield-2214,2018-04-14
Callum Cathcart-Havercamp,Quintrell Advisory,Head of Platform Engineering,https://www.linkedin.com/in/callum-cathcart-havercamp-5649,2019-02-26
Mei Zettergren,Fairbourne Fitness,Chief Digital Officer,https://www.linkedin.com/in/mei-zettergren-4924,2019-09-13
Astrid Dellinger,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/astrid-dellinger-8382,2024-05-12
Hana Ferreira,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/hana-ferreira-5795,2020-10-01
Greta Cathcart,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/greta-cathcart-4406,2019-10-17
Leandro Cathcart-Norrington,Elmsworth Tutors,Staff Engineer,https://www.linkedin.com/in/leandro-cathcart-norrington-8639,2017-11-06
Rosalind Prendergast-Lindqvist,Dunmowe Travel,Director of IT,https://www.linkedin.com/in/rosalind-prendergast-lindqvist-6515,2016-10-02
Gideon Havercamp,Rooksby Legal,Program Manager,https://www.linkedin.com/in/gideon-havercamp-3339,2025-04-22
Owen Grimsby-Ibarra,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/owen-grimsby-ibarra-5976,2020-10-19
Leandro Egerton-Crowther,Elmsworth Tutors,SVP Digital,https://www.linkedin.com/in/leandro-egerton-crowther-4659,2021-01-31
Rafael Lindqvist,Fairbourne Fitness,Principal Architect,https://www.linkedin.com/in/rafael-lindqvist-1415,2019-07-31
Desmond Petrossian-Vasquez,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/desmond-petrossian-vasquez-6902,2024-11-03
Rhys Halloran-Vasquez,Xanthe Labs,VP Engineering,,2025-07-08
Sloane Isenberg-Kirkbride,Yardley Print,Head of Automation,https://www.linkedin.com/in/sloane-isenberg-kirkbride-7748,2017-09-09
Wren Underhill,Tannerly Design,Director of IT,https://www.linkedin.com/in/wren-underhill-4584,2016-03-26
Rhys Balogun,Ondermark Consulting,Product Director,https://www.linkedin.com/in/rhys-balogun-4239,2021-12-07
Yusuf Nakashima-Ibarra,Tannerly Design,Staff Engineer,,2019-07-02
Matteo Drummond,Inglenook Bakery,Chief Operating Officer,https://www.linkedin.com/in/matteo-drummond-4530,2024-03-07
Odette Lomsadze-Crowther,Ondermark Consulting,Chief Information Officer,https://www.linkedin.com/in/odette-lomsadze-crowther-8086,2018-01-27
Tilda Okonkwo-Achterberg,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/tilda-okonkwo-achterberg-6199,2025-07-26
Elena Brenneman,Rooksby Legal,Product Director,https://www.linkedin.com/in/elena-brenneman-8599,2019-09-02
Kofi Isenberg,Dunmowe Travel,Head of Innovation,,2016-11-03
Dev Wexford,Bellchamber Media,Chief Technology Officer,https://www.linkedin.com/in/dev-wexford-3357,2024-09-10
Ravi Mkhize,Ondermark Consulting,Head of Innovation,https://www.linkedin.com/in/ravi-mkhize-9158,2022-06-23
Callum Egerton,Corbridge Realty,Head of Automation,https://www.linkedin.com/in/callum-egerton-9674,2021-10-04
Gideon Falkenrath,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/gideon-falkenrath-3046,2020-02-08
Kwame Kettleborough,Tannerly Design,Platform Lead,https://www.linkedin.com/in/kwame-kettleborough-4151,2024-04-08
Anouk Jarrold,Whitlock Staffing,Chief Information Officer,https://www.linkedin.com/in/anouk-jarrold-5786,2023-11-24
Yara Balogun-Merriweather,Highmoor Cycles,Head of Innovation,https://www.linkedin.com/in/yara-balogun-merriweather-2496,2022-01-20
Malik Lindqvist,Ambrose Trading,Program Manager,https://www.linkedin.com/in/malik-lindqvist-2394,2015-12-30
Ingrid Vasquez-Ingleby,Ambrose Trading,Head of Platform Engineering,https://www.linkedin.com/in/ingrid-vasquez-ingleby-5302,2016-01-21
Marisol Zubkov-Wolstenholme,Bellchamber Media,Platform Lead,https://www.linkedin.com/in/marisol-zubkov-wolstenholme-4303,2019-03-22
Noor Wexford,Yardley Print,VP Data & Analytics,https://www.linkedin.com/in/noor-wexford-6135,2017-12-15
Astrid Glückstein,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/astrid-gluckstein-7396,2023-05-07
Bo Cathcart,Tannerly Design,VP Enterprise Architecture,https://www.linkedin.com/in/bo-cathcart-4085,2018-11-05
Matteo Thackeray-Oldfield,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/matteo-thackeray-oldfield-2957,2018-05-13
Saoirse Ingleby,Fairbourne Fitness,Chief Information Officer,https://www.linkedin.com/in/saoirse-ingleby-4235,2022-12-26
Sloane Sandoval,Highmoor Cycles,Director of Software Engineering,https://www.linkedin.com/in/sloane-sandoval-7536,2017-01-28
Yusuf Egerton-Thackeray,Vespermill Analytics,SVP Digital,https://www.linkedin.com/in/yusuf-egerton-thackeray-1423,2022-01-21
Lucia Quillane,Garrowby Books,VP Data & Analytics,https://www.linkedin.com/in/lucia-quillane-1413,2019-05-16
Xiomara Fairweather-Falkenrath,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/xiomara-fairweather-falkenrath-5791,2024-11-30
Owen Achterberg-Glückstein,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/owen-achterberg-gluckstein-7390,2020-07-28
Sunniva Højgaard,Ellerby Semiconductor,Chief Digital Officer,https://www.linkedin.com/in/sunniva-hojgaard-4894,2016-10-23
Gideon Sandoval-Rushworth,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/gideon-sandoval-rushworth-4419,2023-03-03
Otto Brenneman,Ondermark Consulting,Chief Technology Officer,https://www.linkedin.com/in/otto-brenneman-4560,2022-03-03
Kwame Petrossian,Dunmowe Travel,VP Enterprise Architecture,https://www.linkedin.com/in/kwame-petrossian-9003,2020-04-05
Elena Wexford-Falkenrath,Quintrell Advisory,"Senior Manager, Engineering",https://www.linkedin.com/in/elena-wexford-falkenrath-9171,2024-11-14
Sabine Glückstein,Bellchamber Media,Platform Lead,https://www.linkedin.com/in/sabine-gluckstein-4242,2020-05-05
